deviceuid,timestamp,led_1_state,temperature_value,led_3_state,led_2_state,light_value,led_4_state,button_a_presses,button_b_presses,accelerometer_x,accelerometer_y,accelerometer_z,device_battery,accelerometer_mag
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:40.784607077+00:00,False,26.3,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:40.805677961+00:00,False,25.9,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:40.855593346+00:00,False,25.6,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:40.905802380+00:00,False,25.3,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:40.939373187+00:00,False,25.2,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:40.989162205+00:00,False,25.0,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.205820830+00:00,False,24.9,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.255622884+00:00,False,25.2,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.305500832+00:00,False,25.5,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.339397928+00:00,False,25.8,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.389200625+00:00,False,26.7,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.439614082+00:00,False,27.9,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.492849203+00:00,False,29.1,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.538883571+00:00,False,29.9,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.572576997+00:00,False,30.4,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.607428889+00:00,False,30.8,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.655711719+00:00,False,31.6,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.705367500+00:00,False,32.1,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.756085881+00:00,False,32.6,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:41.805884338+00:00,False,33.1,False,False,3042.0,False,0.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:56.183813852+00:00,False,33.2,False,False,3042.0,False,1.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:56.325388753+00:00,False,33.2,False,False,3042.0,False,2.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:56.451347121+00:00,False,33.2,False,False,3042.0,False,3.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:56.591927874+00:00,False,33.2,False,False,3042.0,False,4.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:56.729159609+00:00,False,33.2,False,False,3042.0,False,5.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:56.863473789+00:00,False,33.2,False,False,3042.0,False,6.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:57.008543856+00:00,False,33.2,False,False,3042.0,False,7.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:41:57.157520680+00:00,False,33.2,False,False,3042.0,False,8.0,0.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:33.600391329+00:00,False,33.2,False,False,3042.0,False,8.0,1.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:33.733038006+00:00,False,33.2,False,False,3042.0,False,8.0,2.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:33.869934218+00:00,False,33.2,False,False,3042.0,False,8.0,3.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:34.012422282+00:00,False,33.2,False,False,3042.0,False,8.0,4.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:34.149069481+00:00,False,33.2,False,False,3042.0,False,8.0,5.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:34.297936830+00:00,False,33.2,False,False,3042.0,False,8.0,6.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:34.452513265+00:00,False,33.2,False,False,3042.0,False,8.0,7.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:34.576255390+00:00,False,33.2,False,False,3042.0,False,8.0,8.0,,,,,0.0
1ba1ce6a-72a3-4372-bbea-afd966ad2767,2022-03-02 17:42:34.713660501+00:00,False,33.2,False,False,3042.0,False,8.0,9.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:04:56.434953947+00:00,False,30.0,False,False,1024.0,False,0.0,0.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:04:59.440893759+00:00,False,30.0,False,False,1024.0,False,1.0,0.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:00.399444145+00:00,False,30.0,False,False,1024.0,False,2.0,0.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:00.827993686+00:00,False,30.0,False,False,1024.0,False,3.0,0.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:01.956854464+00:00,False,30.0,False,False,1024.0,False,3.0,1.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:02.554318814+00:00,False,30.0,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.439805742+00:00,False,29.9,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.487818869+00:00,False,30.1,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.535920120+00:00,False,31.5,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.584475214+00:00,False,32.7,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.632944478+00:00,False,33.5,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.681397298+00:00,False,33.9,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.767546413+00:00,False,33.8,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.809563335+00:00,False,31.1,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.858660874+00:00,False,28.4,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.941040429+00:00,False,28.2,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:07.986932893+00:00,False,30.0,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:08.035617229+00:00,False,34.0,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:08.083306940+00:00,False,33.7,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:08.131212673+00:00,False,31.3,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:08.180027892+00:00,False,30.1,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:08.240652855+00:00,False,30.2,False,False,1024.0,False,3.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:05:16.712436980+00:00,False,30.2,False,False,1024.0,False,4.0,2.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:10:54.782111914+00:00,False,30.2,False,False,1024.0,False,4.0,3.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:10:55.260500778+00:00,False,30.2,False,False,1024.0,False,4.0,4.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:10:55.710082646+00:00,False,30.2,False,False,1024.0,False,4.0,5.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:11:00.205827480+00:00,False,30.2,False,False,1024.0,False,4.0,6.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:46.349021679+00:00,False,30.2,False,False,1024.0,False,5.0,6.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:47.031536222+00:00,False,30.2,False,False,1024.0,False,5.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:47.591292434+00:00,False,30.2,False,False,1024.0,False,6.0,7.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:48.246920836+00:00,False,30.2,False,False,1024.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:49.842106808+00:00,False,30.2,False,False,1057.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:49.889970526+00:00,False,30.2,False,False,1077.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:49.937645458+00:00,False,30.2,False,False,2067.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:49.986340781+00:00,False,30.2,False,False,3117.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.025508489+00:00,False,30.2,False,False,3131.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.066459143+00:00,False,30.2,False,False,2596.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.115517832+00:00,False,30.2,False,False,1770.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.168425807+00:00,False,30.2,False,False,1717.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.211958218+00:00,False,30.2,False,False,2186.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.260670208+00:00,False,30.2,False,False,2074.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.308369606+00:00,False,30.2,False,False,819.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.356743123+00:00,False,30.2,False,False,641.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.404376290+00:00,False,30.2,False,False,1262.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.467188620+00:00,False,30.2,False,False,1572.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:50.508585365+00:00,False,30.2,False,False,1334.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.357191818+00:00,False,29.9,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.403466188+00:00,False,29.5,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.451944655+00:00,False,27.2,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.500829740+00:00,False,25.4,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.537361238+00:00,False,25.4,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.581480075+00:00,False,28.1,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.628670073+00:00,False,30.3,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.677625002+00:00,False,28.9,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.725465546+00:00,False,25.8,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.790492644+00:00,False,26.2,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.842288932+00:00,False,28.5,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.887083378+00:00,False,27.6,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:18:51.935182739+00:00,False,26.0,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:02.736153692+00:00,False,26.1,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.279545486+00:00,False,26.4,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.327973897+00:00,False,27.2,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.491020050+00:00,False,27.5,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.537307852+00:00,False,25.3,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.585060768+00:00,False,23.0,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.633295607+00:00,False,21.4,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.681646514+00:00,False,21.0,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.729666569+00:00,False,20.8,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.875029666+00:00,False,21.3,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.922999111+00:00,False,25.5,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:03.971359636+00:00,False,31.1,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.019781211+00:00,False,32.3,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.100288397+00:00,False,32.4,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.148403660+00:00,False,32.7,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.196994498+00:00,False,33.0,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.261485173+00:00,False,33.3,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.321195437+00:00,False,33.4,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.406714277+00:00,False,33.6,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.503266694+00:00,False,33.8,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.551220904+00:00,False,34.0,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.599647010+00:00,False,34.4,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.648031117+00:00,False,35.2,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.695724191+00:00,False,35.6,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.744244703+00:00,False,36.8,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.792496056+00:00,False,38.6,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:04.840524681+00:00,False,39.1,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:05.025316756+00:00,False,39.3,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:05.082249653+00:00,False,39.5,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:19:05.130281058+00:00,False,39.7,False,False,1321.0,False,6.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:25:47.046405994+00:00,False,40.0,False,False,1321.0,False,7.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:25:47.222906730+00:00,False,40.0,False,False,1321.0,False,8.0,8.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:25:47.826654418+00:00,False,40.0,False,False,1321.0,False,8.0,9.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:25:47.979719628+00:00,False,40.0,False,False,1321.0,False,8.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:34:29.385681511+00:00,False,40.0,False,False,1321.0,False,8.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:34:31.432106064+00:00,False,40.0,False,False,1321.0,False,8.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:36:15.712967197+00:00,False,40.0,False,False,1321.0,False,8.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:36:35.085323038+00:00,False,40.0,False,False,1321.0,False,8.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:14.062253201+00:00,False,40.0,False,False,1321.0,False,9.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:14.289375272+00:00,False,40.0,False,False,1321.0,False,10.0,10.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:15.578551569+00:00,False,40.0,False,False,1321.0,False,10.0,11.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:15.992080948+00:00,False,40.0,False,False,1321.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.034631946+00:00,False,40.0,False,False,1347.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.082565427+00:00,False,40.0,False,False,1882.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.130812449+00:00,False,40.0,False,False,2510.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.179377147+00:00,False,40.0,False,False,2675.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.227733186+00:00,False,40.0,False,False,2787.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.303525335+00:00,False,40.0,False,False,2814.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.340064436+00:00,False,40.0,False,False,2470.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.389099560+00:00,False,40.0,False,False,1546.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.437760800+00:00,False,40.0,False,False,1110.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.543103945+00:00,False,40.0,False,False,1103.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.582361940+00:00,False,40.0,False,False,1638.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.630124958+00:00,False,40.0,False,False,2616.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.711529430+00:00,False,40.0,False,False,2867.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.746563294+00:00,False,40.0,False,False,2682.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.791473498+00:00,False,40.0,False,False,2252.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.865459421+00:00,False,40.0,False,False,2219.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.904773454+00:00,False,40.0,False,False,2265.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:19.998341246+00:00,False,40.0,False,False,2272.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:20.114048289+00:00,False,40.0,False,False,2279.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:20.294066738+00:00,False,40.0,False,False,2279.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:20.340289393+00:00,False,40.0,False,False,2199.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.589158191+00:00,False,39.9,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.634638332+00:00,False,39.8,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.682591958+00:00,False,39.2,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.730649041+00:00,False,37.9,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.779078174+00:00,False,36.7,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.827425593+00:00,False,35.3,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.875356394+00:00,False,34.3,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:21.923924051+00:00,False,33.7,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:22.039508780+00:00,False,33.7,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:22.084882073+00:00,False,34.7,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:47:22.711866375+00:00,False,34.8,False,False,2173.0,False,10.0,12.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:48:49.894814161+00:00,False,34.8,False,False,2173.0,False,10.0,13.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:48:50.099512016+00:00,False,34.8,False,False,2173.0,False,10.0,14.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:48:51.192801306+00:00,False,34.8,False,False,2173.0,False,11.0,14.0,,,,,0.0
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-04 10:48:51.545080367+00:00,False,34.8,False,False,2173.0,False,12.0,14.0,,,,,0.0
